business_num,Match,store_location_text,expected_postcode,store_location,Timestamp

1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 00:13:45
1485252,False,55014,56188,전북 정읍시 충정로 87,2024-12-13 00:14:18
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 00:14:56
1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 00:24:12
1485253,False,14066,14073,경기 안양시 동안구 시민대로 180 롯데백화점평촌점 1F,2024-12-13 00:24:57
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 00:25:20
1485258,True,41534,41534,대구 북구 산격로 83-1 1층,2024-12-13 00:25:53
1485259,True,24412,24412,강원 춘천시 신동면 정족길 180 1층,2024-12-13 00:26:13
1485260,False,24457,18021,경기 평택시 고덕면 도시지원1길 16,2024-12-13 00:26:27
1485267,False,16896,14407,경기 부천시 오정구 역곡로504번길 56,2024-12-13 00:27:56
1485268,True,16944,16944,경기 용인시 수지구 광교중앙로 305 1층 106호,2024-12-13 00:28:04
1485269,True,16841,16841,경기 용인시 수지구 수지로296번길 52 1층 101호 행컵,2024-12-13 00:28:23
1485273,True,26387,26387,강원 원주시 시청로 28 올림픽프라자 105호,2024-12-13 00:29:26
1485290,False,26322,26509,강원 원주시 소일마을2길 25,2024-12-13 00:32:26
1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 01:03:58
1485252,False,55014,56188,전북 정읍시 충정로 87,2024-12-13 01:04:30
1485253,False,14066,14073,경기 안양시 동안구 시민대로 180 롯데백화점평촌점 1F,2024-12-13 01:04:42
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 01:05:08
1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 01:12:24
1485252,False,55014,56188,전북 정읍시 충정로 87,2024-12-13 01:12:54
1485253,False,14066,14073,경기 안양시 동안구 시민대로 180 롯데백화점평촌점 1F,2024-12-13 01:13:05
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 01:13:41
1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 01:19:59
1485252,False,55014,56188,전북 정읍시 충정로 87,2024-12-13 01:20:29
1485253,False,14066,14073,경기 안양시 동안구 시민대로 180 롯데백화점평촌점 1F,2024-12-13 01:20:40
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 01:21:05
1485256,True,25460,25460,강원 강릉시 경포로463번길 29 안현가,2024-12-13 01:21:22
1485258,True,41534,41534,대구 북구 산격로 83-1 1층,2024-12-13 01:21:54
1485259,True,24412,24412,강원 춘천시 신동면 정족길 180 1층,2024-12-13 01:22:17
1485262,True,24440,24440,강원 춘천시 영서로 2261 지하1층,2024-12-13 01:23:02
1485273,True,26387,26387,강원 원주시 시청로 28 올림픽프라자 105호,2024-12-13 01:25:34
1485275,True,61428,61428,광주 동구 구성로 230-1,2024-12-13 01:26:03
1485277,False,05554,05550,서울 송파구 백제고분로 459 오쿠쿠 베이커리,2024-12-13 01:26:28
1485278,False,05554,12900,경기 하남시 미사동로 102-17 드로게리아,2024-12-13 01:26:38
1485280,True,52826,52826,경남 진주시 개양로 100 상가 107동 1층 121호,2024-12-13 01:27:02
1485283,True,17808,17808,경기 평택시 청북읍 안청로2길 33-47 304호,2024-12-13 01:27:49
1485287,True,16897,16897,경기 용인시 기흥구 죽현로 8-22 110호 둥그스름 타코야끼 전문점 (도로방향),2024-12-13 01:28:46
1485288,True,04378,04378,서울 용산구 한강대로21나길 40,2024-12-13 01:29:06
1485291,True,15582,15582,경기 안산시 상록구 석호로 187 2층 언니네갬성포차,2024-12-13 01:29:48
1485293,True,44671,44671,울산 남구 월평로37번길 7-1 1층,2024-12-13 01:30:26
1485299,True,37585,37585,경북 포항시 북구 새천년대로1259번길 15,2024-12-13 01:31:48
1485303,False,37560,28767,충북 청주시 상당구 낙영로 10,2024-12-13 01:32:44
1485306,True,38060,38060,경북 경주시 충효중앙길 95,2024-12-13 01:33:11
1485308,True,15853,15853,경기 군포시 한세로66번길 28,2024-12-13 01:33:44
1485309,True,62326,62326,광주 광산구 목련로153번길 85 1층,2024-12-13 01:33:54
1485310,True,06166,06166,서울 강남구 테헤란로83길 42 2층,2024-12-13 01:34:13
1485314,True,54963,54963,전북 전주시 완산구 효자로 161 2층 204호 A-8,2024-12-13 01:35:13
1485317,True,41408,41408,대구 북구 도남중앙로7길 6 위너프자라3 108호 도형베이커리,2024-12-13 01:35:57
1485318,True,41467,41467,대구 북구 칠곡중앙대로46길 29 1층,2024-12-13 01:36:07
1485319,True,41560,41560,대구 북구 침산로 158 101동 1층 상가 1102-1호,2024-12-13 01:36:24
1485320,True,48286,48286,부산 수영구 민락로14번길 28 1층 ULTRA BITE 울트라바이트,2024-12-13 01:36:44
1485324,True,22003,22003,인천 연수구 센트럴로 160 센트럴파크푸르지오 판매시설동 1층 116호,2024-12-13 01:37:30
1485325,False,06627,13949,"경기 안양시 동안구 벌말로 187-7 1층 101, 102호",2024-12-13 01:37:48
1485326,True,57328,57328,전남 담양군 대전면 대전로 22,2024-12-13 01:37:58
1485327,True,25306,25306,강원 평창군 봉평면 태기로 73 그린텔,2024-12-13 01:38:08
1485330,True,12653,12653,경기 여주시 세종로 350-4 지하1층 101호,2024-12-13 01:38:41
1485331,True,52044,52044,경남 함안군 가야읍 함마대로 1510 1층,2024-12-13 01:38:58
1485332,True,12252,12252,경기 남양주시 미금로56번길 24 1층,2024-12-13 01:39:20
1485335,True,12037,12037,경기 남양주시 팔현로 91,2024-12-13 01:40:08
1485336,True,12249,12249,경기 남양주시 다산중앙로82번안길 143-9 1층 102호,2024-12-13 01:40:18
1485340,True,30091,30091,세종 산울7로 11 산울마을7단지 D동 113호,2024-12-13 01:41:17
1485344,False,04571,18020,경기 평택시 고덕로3길 26 107~109호,2024-12-13 01:42:17
1485351,True,48956,48956,부산 중구 대청로 142-1 1층,2024-12-13 01:43:57
1485352,True,47565,47565,부산 연제구 안연로 8 1층 항그,2024-12-13 01:44:14
1485360,True,03363,03363,서울 은평구 불광로 108 1층,2024-12-13 01:46:03
1485364,True,11688,11688,경기 의정부시 호국로 1335,2024-12-13 01:47:02
1485370,False,01695,04784,서울 성동구 성수이로12길 14 1층,2024-12-13 01:48:26
1485377,True,01077,01077,서울 강북구 삼각산로 158 1층,2024-12-13 01:50:08
1485379,True,05401,05401,서울 강동구 성안로3길 12 1층 101호,2024-12-13 01:50:39
1485384,True,08735,08735,서울 관악구 관악로 246,2024-12-13 01:51:53
1485395,True,34803,34803,대전 중구 어덕마을로 170 1층,2024-12-13 01:54:34
1485404,True,10911,10911,경기 파주시 운정역길 130 1층,2024-12-13 01:56:38
1485407,True,10915,10915,"경기 파주시 금빛로 27 1층 111호, 112호",2024-12-13 01:57:23
1485410,True,38590,38590,경북 경산시 원효로26길 38 1층,2024-12-13 01:58:04
1485413,True,63005,63005,제주 제주시 한경면 녹차분재로 502 1층,2024-12-13 01:58:49
1485414,False,63361,01612,서울 노원구 동일로237가길 24 2층,2024-12-13 01:59:05
1485421,False,49476,49509,부산 사하구 다대로 247,2024-12-13 02:00:33
1485424,True,36068,36068,경북 영주시 광복로 85,2024-12-13 02:01:07
1485425,True,12739,12739,경기 광주시 송정6길 12 5층,2024-12-13 02:01:19
1485427,True,17374,17374,경기 이천시 이섭대천로 1199-1 5층,2024-12-13 02:01:51
1485431,True,16058,16058,경기 의왕시 경수대로 262 130호,2024-12-13 02:02:52
1485434,True,51149,51149,경남 창원시 의창구 사림로 44 1층,2024-12-13 02:03:39
1485438,True,07333,07333,서울 영등포구 국제금융로 78 1층 123호,2024-12-13 02:04:41
1485446,True,58637,58637,전남 목포시 죽산로 26 신중앙시장내,2024-12-13 02:06:42
1485450,False,22663,14544,경기 부천시 원미구 소향로13번길 14-11 117호,2024-12-13 02:07:43
1485451,True,55346,55346,전북 완주군 소양면 상관소양로 1110,2024-12-13 02:07:53
1485459,True,10450,10450,경기 고양시 일산동구 강송로 33 지하1층,2024-12-13 02:09:45
1485462,True,04351,04351,서울 용산구 녹사평대로40길 55-7 1층,2024-12-13 02:10:30
1485463,True,28641,28641,충북 청주시 흥덕구 내수동로 75 1층 MZ랭킹,2024-12-13 02:10:46
1485474,True,35369,35369,대전 서구 용소로39번길 97 1층,2024-12-13 02:13:18
1485251,True,07572,07572,서울 강서구 공항대로45길 11 태영빌딩,2024-12-13 12:08:29
1485255,True,13992,13992,경기 안양시 만안구 만안로 232 7층,2024-12-13 12:09:02
1485256,True,25460,25460,강원 강릉시 경포로463번길 29 안현가,2024-12-13 12:09:19
1485258,True,41534,41534,대구 북구 산격로 83-1 1층,2024-12-13 12:09:38
1485259,True,24412,24412,강원 춘천시 신동면 정족길 180 1층,2024-12-13 12:10:01
1485262,True,24440,24440,강원 춘천시 영서로 2261 지하1층,2024-12-13 12:10:18
1485268,True,16944,16944,경기 용인시 수지구 광교중앙로 305 1층 106호,2024-12-13 12:11:36
1485269,True,16841,16841,경기 용인시 수지구 수지로296번길 52 1층 101호 행컵,2024-12-13 12:11:58
1485271,False,46962,22129,인천 미추홀구 염창로 109,2024-12-13 12:12:33
1485273,True,26387,26387,강원 원주시 시청로 28 올림픽프라자 105호,2024-12-13 12:12:58
1485275,True,61428,61428,광주 동구 구성로 230-1,2024-12-13 12:13:27
1485277,False,05554,05550,서울 송파구 백제고분로 459 오쿠쿠 베이커리,2024-12-13 12:13:54
1485278,False,05554,12900,경기 하남시 미사동로 102-17 드로게리아,2024-12-13 12:14:05
1485280,True,52826,52826,경남 진주시 개양로 100 상가 107동 1층 121호,2024-12-13 12:14:29
1485283,True,17808,17808,경기 평택시 청북읍 안청로2길 33-47 304호,2024-12-13 12:15:18
1485287,True,16897,16897,경기 용인시 기흥구 죽현로 8-22 110호 둥그스름 타코야끼 전문점 (도로방향),2024-12-13 12:16:16
1485288,True,04378,04378,서울 용산구 한강대로21나길 40,2024-12-13 12:16:35
1485290,False,26322,26509,강원 원주시 소일마을2길 25,2024-12-13 12:17:05
1485291,True,15582,15582,경기 안산시 상록구 석호로 187 2층 언니네갬성포차,2024-12-13 12:17:15
1485292,False,15518,22314,인천 중구 차이나타운로 56,2024-12-13 12:17:39
1485294,False,17052,51628,경남 창원시 진해구 충장로657번길 35 321호 상가3층 꼬소하닭,2024-12-13 12:18:11
1485299,True,37585,37585,경북 포항시 북구 새천년대로1259번길 15,2024-12-13 12:19:13
1485306,True,38060,38060,경북 경주시 충효중앙길 95,2024-12-13 12:20:53
1485308,True,15853,15853,경기 군포시 한세로66번길 28,2024-12-13 12:21:28
1485309,True,62326,62326,광주 광산구 목련로153번길 85 1층,2024-12-13 12:21:39
1485310,True,06166,06166,서울 강남구 테헤란로83길 42 2층,2024-12-13 12:21:58
1485314,True,54963,54963,전북 전주시 완산구 효자로 161 2층 204호 A-8,2024-12-13 12:22:54
1485316,False,41535,38618,경북 경산시 경안로38길 24,2024-12-13 12:23:27
1485317,True,41408,41408,대구 북구 도남중앙로7길 6 위너프자라3 108호 도형베이커리,2024-12-13 12:23:37
1485318,True,41467,41467,대구 북구 칠곡중앙대로46길 29 1층,2024-12-13 12:23:48
1485319,True,41560,41560,대구 북구 침산로 158 101동 1층 상가 1102-1호,2024-12-13 12:24:05
1485320,True,48286,48286,부산 수영구 민락로14번길 28 1층 ULTRA BITE 울트라바이트,2024-12-13 12:24:24
1485322,True,22003,22003,인천 연수구 아트센터대로 149 102동 1층 121호,2024-12-13 12:24:44
1485324,True,22003,22003,인천 연수구 센트럴로 160 센트럴파크푸르지오 판매시설동 1층 116호,2024-12-13 12:25:14
1485325,False,06627,13949,"경기 안양시 동안구 벌말로 187-7 1층 101, 102호",2024-12-13 12:25:33
1485326,True,57328,57328,전남 담양군 대전면 대전로 22,2024-12-13 12:25:43
1485327,True,25306,25306,강원 평창군 봉평면 태기로 73 그린텔,2024-12-13 12:25:53
1485330,True,12653,12653,경기 여주시 세종로 350-4 지하1층 101호,2024-12-13 12:26:28
1485331,True,52044,52044,경남 함안군 가야읍 함마대로 1510 1층,2024-12-13 12:26:45
1485332,True,12252,12252,경기 남양주시 미금로56번길 24 1층,2024-12-13 12:27:06
1485335,True,12037,12037,경기 남양주시 팔현로 91,2024-12-13 12:27:57
1485336,True,12249,12249,경기 남양주시 다산중앙로82번안길 143-9 1층 102호,2024-12-13 12:28:07
1485340,True,30091,30091,세종 산울7로 11 산울마을7단지 D동 113호,2024-12-13 12:29:08
1485344,False,04571,18020,경기 평택시 고덕로3길 26 107~109호,2024-12-13 12:30:13
1485351,True,48956,48956,부산 중구 대청로 142-1 1층,2024-12-13 12:31:57
1485352,True,47565,47565,부산 연제구 안연로 8 1층 항그,2024-12-13 12:32:12
1485360,True,03363,03363,서울 은평구 불광로 108 1층,2024-12-13 12:34:07
1485364,True,11688,11688,경기 의정부시 호국로 1335,2024-12-13 12:35:07
1485370,False,01695,04784,서울 성동구 성수이로12길 14 1층,2024-12-13 12:36:41
1485377,True,01077,01077,서울 강북구 삼각산로 158 1층,2024-12-13 12:38:26
1485379,True,05401,05401,서울 강동구 성안로3길 12 1층 101호,2024-12-13 12:39:00
1485384,True,08735,08735,서울 관악구 관악로 246,2024-12-13 12:40:17
1485390,True,21034,21034,인천 계양구 계양산로216번길 1 1층 심봉사도로케,2024-12-13 12:41:46
1485391,True,61648,61648,광주 남구 백운로 41 1층,2024-12-13 12:42:07
1485392,True,31711,31711,충남 당진시 송산면 송산로 765-3 C동 1층,2024-12-13 12:42:27
1485395,True,34803,34803,대전 중구 어덕마을로 170 1층,2024-12-13 12:43:12
1485398,True,18478,18478,경기 화성시 동탄역로 102 엘리스빌상가 2층,2024-12-13 12:43:49
1485400,True,18450,18450,경기 화성시 동학산2길 31 1층,2024-12-13 12:44:24
1485402,True,18486,18486,경기 화성시 동탄대로14길 6-34 1층 플랫 동탄점,2024-12-13 12:44:53
1485404,True,10911,10911,경기 파주시 운정역길 130 1층,2024-12-13 12:45:29
1485407,True,10915,10915,"경기 파주시 금빛로 27 1층 111호, 112호",2024-12-13 12:46:21
1485408,True,12523,12523,경기 양평군 용문면 용문로 418 1층,2024-12-13 12:46:33
1485410,True,38590,38590,경북 경산시 원효로26길 38 1층,2024-12-13 12:47:11
1485413,True,63005,63005,제주 제주시 한경면 녹차분재로 502 1층,2024-12-13 12:47:57
1485414,False,63361,01612,서울 노원구 동일로237가길 24 2층,2024-12-13 12:48:14
1485421,False,49476,49509,부산 사하구 다대로 247,2024-12-13 12:49:50
1485424,True,36068,36068,경북 영주시 광복로 85,2024-12-13 12:50:26
1485425,True,12739,12739,경기 광주시 송정6길 12 5층,2024-12-13 12:50:37
1485427,True,17374,17374,경기 이천시 이섭대천로 1199-1 5층,2024-12-13 12:51:10
1485431,True,16058,16058,경기 의왕시 경수대로 262 130호,2024-12-13 12:52:05
1485434,True,51149,51149,경남 창원시 의창구 사림로 44 1층,2024-12-13 12:52:54
1485438,True,07333,07333,서울 영등포구 국제금융로 78 1층 123호,2024-12-13 12:54:02
1485446,True,58637,58637,전남 목포시 죽산로 26 신중앙시장내,2024-12-13 12:56:02
1485450,False,22663,14544,경기 부천시 원미구 소향로13번길 14-11 117호,2024-12-13 12:57:06
1485451,True,55346,55346,전북 완주군 소양면 상관소양로 1110,2024-12-13 12:57:17
1485459,True,10450,10450,경기 고양시 일산동구 강송로 33 지하1층,2024-12-13 12:59:22
1485462,True,04351,04351,서울 용산구 녹사평대로40길 55-7 1층,2024-12-13 13:00:08
1485463,True,28641,28641,충북 청주시 흥덕구 내수동로 75 1층 MZ랭킹,2024-12-13 13:00:26
1485262,False,24440.0,24440,강원 춘천시 영서로 2261 지하1층,2024-12-15 01:58:01
1485265,False,10107.0,13157,경기 성남시 중원구 산성대로 516 1층,2024-12-15 01:58:24
1485262,True,24440,24440,강원 춘천시 영서로 2261 지하1층,2024-12-15 02:05:15
1485271,False,46962,22129,인천 미추홀구 염창로 109,2024-12-15 02:06:17
1485273,True,26387,26387,강원 원주시 시청로 28 올림픽프라자 105호,2024-12-15 02:06:39
1485275,True,61428,61428,광주 동구 구성로 230-1,2024-12-15 02:07:08
1485277,False,5554,05550,서울 송파구 백제고분로 459 오쿠쿠 베이커리,2024-12-15 02:07:29
1485278,False,5554,12900,경기 하남시 미사동로 102-17 드로게리아,2024-12-15 02:07:50
1485290,False,26322,26509,강원 원주시 소일마을2길 25,2024-12-15 02:08:48
1485292,False,15518,22314,인천 중구 차이나타운로 56,2024-12-15 02:09:11
1485293,True,44671,44671,울산 남구 월평로37번길 7-1 1층,2024-12-15 02:09:32
1485294,False,17052,51628,경남 창원시 진해구 충장로657번길 35 321호 상가3층 꼬소하닭,2024-12-15 02:10:00
1485299,True,37585,37585,경북 포항시 북구 새천년대로1259번길 15,2024-12-15 02:10:39
1485303,False,37560,28767,충북 청주시 상당구 낙영로 10,2024-12-15 02:11:48
1485308,True,15853,15853,경기 군포시 한세로66번길 28,2024-12-15 02:12:49
1485314,True,54963,54963,전북 전주시 완산구 효자로 161 2층 204호 A-8,2024-12-15 02:13:29
1485317,True,41408,41408,대구 북구 도남중앙로7길 6 위너프자라3 108호 도형베이커리,2024-12-15 02:14:15
1485320,True,48286,48286,부산 수영구 민락로14번길 28 1층 ULTRA BITE 울트라바이트,2024-12-15 02:14:35
1485325,False,6627,13949,"경기 안양시 동안구 벌말로 187-7 1층 101, 102호",2024-12-15 02:15:17
1485326,True,57328,57328,전남 담양군 대전면 대전로 22,2024-12-15 02:15:37
1485327,True,25306,25306,강원 평창군 봉평면 태기로 73 그린텔,2024-12-15 02:15:57
1485335,True,12037,12037,경기 남양주시 팔현로 91,2024-12-15 02:17:25
1485336,True,12249,12249,경기 남양주시 다산중앙로82번안길 143-9 1층 102호,2024-12-15 02:17:46
1485340,True,30091,30091,세종 산울7로 11 산울마을7단지 D동 113호,2024-12-15 02:18:37
1485344,False,4571,18020,경기 평택시 고덕로3길 26 107~109호,2024-12-15 02:19:48
1485351,True,48956,48956,부산 중구 대청로 142-1 1층,2024-12-15 02:20:58
1485352,True,47565,47565,부산 연제구 안연로 8 1층 항그,2024-12-15 02:21:29
1485360,False,3363,03363,서울 은평구 불광로 108 1층,2024-12-15 02:22:35
1485364,True,11688,11688,경기 의정부시 호국로 1335,2024-12-15 02:23:12
1485370,False,1695,04784,서울 성동구 성수이로12길 14 1층,2024-12-15 02:24:52
1485377,False,1077,01077,서울 강북구 삼각산로 158 1층,2024-12-15 02:26:06
1485379,False,5401,05401,서울 강동구 성안로3길 12 1층 101호,2024-12-15 02:26:44
1485384,False,8735,08735,서울 관악구 관악로 246,2024-12-15 02:27:41
1485395,True,34803,34803,대전 중구 어덕마을로 170 1층,2024-12-15 02:28:39
1485407,True,10915,10915,"경기 파주시 금빛로 27 1층 111호, 112호",2024-12-15 02:30:18
1485410,True,38590,38590,경북 경산시 원효로26길 38 1층,2024-12-15 02:30:56
1485413,True,63005,63005,제주 제주시 한경면 녹차분재로 502 1층,2024-12-15 02:31:47
1485414,False,63361,01612,서울 노원구 동일로237가길 24 2층,2024-12-15 02:32:18
1485421,False,49476,49509,부산 사하구 다대로 247,2024-12-15 02:34:16
1485424,True,36068,36068,경북 영주시 광복로 85,2024-12-15 02:35:11
1485425,True,12739,12739,경기 광주시 송정6길 12 5층,2024-12-15 02:35:31
1485427,True,17374,17374,경기 이천시 이섭대천로 1199-1 5층,2024-12-15 02:36:23
1485431,True,16058,16058,경기 의왕시 경수대로 262 130호,2024-12-15 02:37:11
1485434,True,51149,51149,경남 창원시 의창구 사림로 44 1층,2024-12-15 02:38:19
1485438,False,7333,07333,서울 영등포구 국제금융로 78 1층 123호,2024-12-15 02:39:23
1485446,True,58637,58637,전남 목포시 죽산로 26 신중앙시장내,2024-12-15 02:40:52
1485450,False,22663,14544,경기 부천시 원미구 소향로13번길 14-11 117호,2024-12-15 02:41:55
1485451,True,55346,55346,전북 완주군 소양면 상관소양로 1110,2024-12-15 02:42:16
1485459,True,10450,10450,경기 고양시 일산동구 강송로 33 지하1층,2024-12-15 02:43:20
1485462,False,4351,04351,서울 용산구 녹사평대로40길 55-7 1층,2024-12-15 02:43:53
1485463,True,28641,28641,충북 청주시 흥덕구 내수동로 75 1층 MZ랭킹,2024-12-15 02:44:14
1485474,True,35369,35369,대전 서구 용소로39번길 97 1층,2024-12-15 02:47:36
1485476,True,14909,14909,경기 시흥시 호현로34번길 9-2 . 1층 101호,2024-12-15 02:48:11
1485481,True,58203,58203,전남 나주시 다시면 다시로 188,2024-12-15 02:49:51
1485482,False,51001,50902,경남 김해시 삼계중앙로 36 105호,2024-12-15 02:50:12
1485493,True,11942,11942,경기 구리시 검배로94번길 11-4 1층,2024-12-15 02:53:09
1485495,True,15011,15011,"경기 시흥시 서울대학로264번길 26-32 배곧중앙프라자 134,135호",2024-12-15 02:53:59
1485502,True,18344,18344,경기 화성시 효행로 439-6 2동 1층,2024-12-15 02:56:05
1485510,False,6133,06133,서울 강남구 테헤란로 129 지하1층,2024-12-15 02:58:21
1485515,False,10366,31931,충남 서산시 성연면 성연3로 99,2024-12-15 02:59:43
1485517,False,10390,04051,서울 마포구 양화로 188 5층,2024-12-15 03:00:20
1485518,True,10353,10353,경기 고양시 일산서구 고양대로 666,2024-12-15 03:00:41
1485520,True,58011,58011,전남 순천시 해룡면 신대3길 12 1층,2024-12-15 03:01:31
1485522,True,18486,18486,경기 화성시 동탄대로14길 5-42,2024-12-15 03:02:19
1485524,True,18479,18479,경기 화성시 동탄기흥로 447-32 109호,2024-12-15 03:03:09
1485525,False,18537,63039,제주 제주시 애월읍 봉성로 64,2024-12-15 03:03:41
1485526,False,18469,16676,경기 수원시 영통구 신원로 295,2024-12-15 03:04:05
1485528,False,1175,28417,충북 청주시 흥덕구 진재로23번길 13 1층 마성혼밥&직화구이,2024-12-15 03:04:40
1485530,False,5687,05687,서울 송파구 백제고분로40길 37 1층,2024-12-15 03:05:18
1485533,True,12913,12913,경기 하남시 미사강변중앙로 190 1층 126호,2024-12-15 03:06:13
1485537,True,12452,12452,경기 가평군 청평면 잠곡로 7 1층 감동피자,2024-12-15 03:07:42
1485539,True,18141,18141,경기 오산시 대원로 2 1층 금가네장터 오산역점,2024-12-15 03:08:29
1485265,False,10107,13157,경기 성남시 중원구 산성대로 516 1층,2024-12-15 14:46:17
1485267,False,16896,14407,경기 부천시 오정구 역곡로504번길 56,2024-12-15 14:46:58
1485273,True,26387,26387,강원 원주시 시청로 28 올림픽프라자 105호,2024-12-15 14:47:49
1485281,False,52734,52326,경남 하동군 하동읍 중앙로 54 1층,2024-12-15 14:49:21
1485271,False,46962,22129,인천 미추홀구 염창로 109,2024-12-15 15:15:26
1485275,True,61428,61428,광주 동구 구성로 230-1,2024-12-15 15:15:46
1485277,False,5554,05550,서울 송파구 백제고분로 459 오쿠쿠 베이커리,2024-12-15 15:16:06
1485278,False,5554,12900,경기 하남시 미사동로 102-17 드로게리아,2024-12-15 15:16:26
1485290,True,26322,26322,강원 원주시 치악로 2197,2024-12-15 15:17:06
1485292,False,15518,22314,인천 중구 차이나타운로 56,2024-12-15 15:17:28
1485294,False,17052,51628,경남 창원시 진해구 충장로657번길 35 321호 상가3층 꼬소하닭,2024-12-15 15:17:49
1485303,False,37560,28767,충북 청주시 상당구 낙영로 10,2024-12-15 15:20:04
1485308,True,15853,15853,경기 군포시 한세로66번길 28,2024-12-15 15:21:18
1485314,True,54963,54963,전북 전주시 완산구 효자로 161 2층 204호 A-8,2024-12-15 15:22:25
1485316,False,41535,38618,경북 경산시 경안로38길 24,2024-12-15 15:23:14
1485317,True,41408,41408,대구 북구 도남중앙로7길 6 위너프자라3 108호 도형베이커리,2024-12-15 15:23:34
1485320,True,48286,48286,부산 수영구 민락로14번길 28 1층 ULTRA BITE 울트라바이트,2024-12-15 15:23:54
1485325,False,6627,13949,"경기 안양시 동안구 벌말로 187-7 1층 101, 102호",2024-12-15 15:24:48
1485326,True,57328,57328,전남 담양군 대전면 대전로 22,2024-12-15 15:25:08
1485327,True,25306,25306,강원 평창군 봉평면 태기로 73 그린텔,2024-12-15 15:25:28
1485335,True,12037,12037,경기 남양주시 팔현로 91,2024-12-15 15:27:13
1485344,False,4571,18020,경기 평택시 고덕로3길 26 107~109호,2024-12-15 15:29:07
1485350,True,17563,17563,경기 안성시 공도읍 서동대로 3930-39,2024-12-15 15:30:58
1485353,True,31528,31528,충남 아산시 모종샛들3길 26 1동 1층 102호,2024-12-15 15:31:20
1485355,False,6979,06979,서울 동작구 현충로 100 2층,2024-12-15 15:32:04
1485357,False,50427,38631,경북 경산시 중앙로18길 38,2024-12-15 15:32:39
1485360,False,3363,03363,서울 은평구 불광로 108 1층,2024-12-15 15:33:27
1485364,True,11688,11688,경기 의정부시 호국로 1335,2024-12-15 15:34:33
1485365,False,11821,04038,서울 마포구 양화로 128 지하1층,2024-12-15 15:34:55
1485366,False,22235,01051,서울 강북구 노해로 110-1 1층,2024-12-15 15:35:16
1485369,False,1685,01685,서울 노원구 상계로17길 38 1층 우측,2024-12-15 15:36:21
1485370,False,1695,04784,서울 성동구 성수이로12길 14 1층,2024-12-15 15:36:41
1485373,False,63631,42713,대구 달서구 성서공단로15길 67,2024-12-15 15:37:30
1485374,True,63546,63546,제주 서귀포시 천제연로232번길 20,2024-12-15 15:37:52
1485375,False,1077,02529,서울 동대문구 한천로36길 16,2024-12-15 15:38:24
1485377,False,1077,01077,서울 강북구 삼각산로 158 1층,2024-12-15 15:38:58
1485378,False,5343,05343,서울 강동구 천중로 206 제1층 전체,2024-12-15 15:39:19
1485379,False,5401,05401,서울 강동구 성안로3길 12 1층 101호,2024-12-15 15:39:39
1485380,True,43024,43024,대구 달성군 유가읍 테크노중앙대로1길 68 성하빌딩 5층,2024-12-15 15:40:01
1485383,False,8859,08859,서울 관악구 난곡로 89-3 1층,2024-12-15 15:40:49
1485384,False,8735,08735,서울 관악구 관악로 246,2024-12-15 15:41:10
1485388,True,36623,36623,경북 안동시 황토마을길 24,2024-12-15 15:42:18
1485395,True,34803,34803,대전 중구 어덕마을로 170 1층,2024-12-15 15:43:19
1485399,True,18502,18502,경기 화성시 동탄순환대로14길 22-1 1층,2024-12-15 15:44:12
1485405,True,10929,10929,경기 파주시 금정18길 4 1층 먹골마당,2024-12-15 15:45:13
1485407,True,10915,10915,"경기 파주시 금빛로 27 1층 111호, 112호",2024-12-15 15:45:53
1485412,True,38540,38540,경북 경산시 압량읍 주들길 11 1층,2024-12-15 15:47:01
1485414,False,63361,01612,서울 노원구 동일로237가길 24 2층,2024-12-15 15:47:29
1485415,True,63150,63150,제주 제주시 서해안로 648 102호,2024-12-15 15:47:51
1485417,True,63103,63103,제주 제주시 수덕5길 85-11 1층 센슈어스,2024-12-15 15:48:38
1485419,True,42154,42154,대구 수성구 수성로35길 50 1층 9호,2024-12-15 15:49:22
1485420,True,42273,42273,대구 수성구 달구벌대로669길 40 상가 D동 1층 2호,2024-12-15 15:49:58
1485421,False,49476,49509,부산 사하구 다대로 247,2024-12-15 15:50:33
1485423,True,36077,36077,경북 영주시 번영로173번길 34 1층 돼지한판,2024-12-15 15:51:13
1485424,True,36068,36068,경북 영주시 광복로 85,2024-12-15 15:51:33
1485426,False,12747,18455,"경기 화성시 동탄중심상가1길 31 1층 103, 104호",2024-12-15 15:51:55
1485428,False,49121,53221,경남 거제시 옥포로22길 50 1층 101호 희야네,2024-12-15 15:52:17
1485429,False,50357,52834,경남 진주시 문산읍 월아산로1048번길 21-2,2024-12-15 15:52:38
1485432,True,51203,51203,경남 창원시 마산회원구 구암북2길 136 1층,2024-12-15 15:53:13
