Timestamp,Business_Num,Business_Name,Error_Message,
2024-12-15 19:01:50,1486020,해웅해물아구찜,우편번호 불일치
2024-12-15 19:02:18,1486021,조선돼지국밥,메뉴 조회 실패 or 없음
2024-12-15 19:02:38,1486022,고기가 맛있는 집,이건 진짜 모르는 에러다
2024-12-15 19:02:58,1486023,낭만손칼국수,이건 진짜 모르는 에러다
2024-12-15 19:03:19,1486024,종착역,우편번호 불일치
2024-12-15 19:03:32,1486025,자투라(ZATURA),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:04:21,1486027,메이,이건 진짜 모르는 에러다
2024-12-15 19:05:09,1486029,라자트(LAZZAT),우편번호 불일치
2024-12-15 19:05:39,1486030,닭발아재,이건 진짜 모르는 에러다
2024-12-15 19:07:14,1486033,향옥찻집,이건 진짜 모르는 에러다
2024-12-15 19:07:28,1486034,미미콩나물국밥,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:07:48,1486035,후켄 전주대점,우편번호 불일치
2024-12-15 19:08:02,1486036,짜글이 주의보,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:08:15,1486037,검정고무신 직영점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:08:37,1486038,이모네집,우편번호 불일치
2024-12-15 19:09:21,1486040,큐알라운지,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:10:06,1486042,스마일카페,이건 진짜 모르는 에러다
2024-12-15 19:10:20,1486043,33떡볶이&꼬마김밥 순천금당점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:10:34,1486044,셋더테이블(setthetable),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:10:55,1486045,빵의시간,우편번호 불일치
2024-12-15 19:11:14,1486046,애슐리퀸즈 신풍점,이건 진짜 모르는 에러다
2024-12-15 19:11:28,1486047,친신마라탕 영등포직영점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:11:44,1486048,치퀸,이건 진짜 모르는 에러다
2024-12-15 19:12:31,1486050,한우랑정육식당,이건 진짜 모르는 에러다
2024-12-15 19:12:52,1486051,김밥의품격,메뉴 버튼 없음
2024-12-15 19:13:08,1486052,예술김밥,이건 진짜 모르는 에러다
2024-12-15 19:13:24,1486053,즐거운 카페,이건 진짜 모르는 에러다
2024-12-15 19:13:44,1486054,발빠닭,이건 진짜 모르는 에러다
2024-12-15 19:14:03,1486055,뚝배기 양평해장국 안성당왕점,이건 진짜 모르는 에러다
2024-12-15 19:14:21,1486056,예지식당,이건 진짜 모르는 에러다
2024-12-15 19:14:37,1486057,고기누리,이건 진짜 모르는 에러다
2024-12-15 19:14:51,1486058,까페거기서&바(BAR),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:15:07,1486059,스시화 중랑점,이건 진짜 모르는 에러다
2024-12-15 19:15:21,1486060,왕의고기 상봉점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:16:12,1486062,프랭크버거 충북 증평점,이건 진짜 모르는 에러다
2024-12-15 19:16:31,1486063,무의공,이건 진짜 모르는 에러다
2024-12-15 19:17:02,1486064,영남네 가게,메뉴 조회 실패 or 없음
2024-12-15 19:17:18,1486065,딱조아,이건 진짜 모르는 에러다
2024-12-15 19:17:39,1486066,은계옥,우편번호 불일치
2024-12-15 19:18:30,1486068,드로잉 레시피,이건 진짜 모르는 에러다
2024-12-15 19:18:44,1486069,33떡볶이 시청소담점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:18:58,1486070,가마치통닭 신화초점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:19:46,1486072,당곡한식,이건 진짜 모르는 에러다
2024-12-15 19:20:07,1486073,전이랑밑반찬&만두,메뉴 버튼 없음
2024-12-15 19:20:20,1486074,21번길떡볶이,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:20:41,1486075,제주바닷골,우편번호 불일치
2024-12-15 19:20:55,1486076,치킨톡,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:21:11,1486077,별밤포차,이건 진짜 모르는 에러다
2024-12-15 19:21:31,1486078,양반떡갈비,우편번호 불일치
2024-12-15 19:21:52,1486079,얌샌드,우편번호 불일치
2024-12-15 19:22:16,1486080,칼퇴근 김대리(중동점),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:22:36,1486081,노팅힐 베이커리,우편번호 불일치
2024-12-15 19:22:57,1486082,하피하피,우편번호 불일치
2024-12-15 19:23:55,1486084,동서수제비,메뉴 조회 실패 or 없음
2024-12-15 19:24:09,1486085,여러겹돈카츠(러시아나),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:24:38,1486086,포레스트 성수 카페,우편번호 불일치
2024-12-15 19:24:51,1486087,피노리,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:25:05,1486088,백군이네 국밥,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:25:27,1486089,루비카페,메뉴 버튼 없음
2024-12-15 19:26:15,1486091,돈빡스,우편번호 불일치
2024-12-15 19:26:28,1486092,타코락 부사노밀면1964,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:27:45,1486095,그라제,우편번호 불일치
2024-12-15 19:28:07,1486096,술통,우편번호 불일치
2024-12-15 19:29:22,1486099,유가네 찜닭,이건 진짜 모르는 에러다
2024-12-15 19:29:36,1486100,디프피커피 로스터스,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:29:49,1486101,메가엠지씨커피 경성고입구사거리점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:30:09,1486102,후라이보이,우편번호 불일치
2024-12-15 19:30:23,1486103,비에스제이(BSJ)치킨,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:30:36,1486104,카페 요아정 올림픽공원역점(premier center),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:30:50,1486105,주식회사 키친앤스위트,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:31:10,1486106,인생아구찜 마천점,우편번호 불일치
2024-12-15 19:31:32,1486107,레이스,우편번호 불일치
2024-12-15 19:31:46,1486108,브라보 OB 포차타운,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:32:08,1486109,따뜻한 한끼,우편번호 불일치
2024-12-15 19:32:27,1486110,스마일포차,이건 진짜 모르는 에러다
2024-12-15 19:32:49,1486111,해피버거,메뉴 버튼 없음
2024-12-15 19:33:09,1486112,라스트춘선 문정,우편번호 불일치
2024-12-15 19:33:32,1486113,대구뽈찜,우편번호 불일치
2024-12-15 19:33:45,1486114,딩딩 테라타워,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:34:06,1486115,사랑의 행로,메뉴 버튼 없음
2024-12-15 19:34:49,1486117,코스모스 오아시스,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:35:11,1486118,하루밀,메뉴 버튼 없음
2024-12-15 19:36:03,1486120,추억만들기,우편번호 불일치
2024-12-15 19:36:25,1486121,불향기막창,우편번호 불일치
2024-12-15 19:36:44,1486122,온담,이건 진짜 모르는 에러다
2024-12-15 19:36:58,1486123,나는 타코야끼 하남점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:37:46,1486125,피자마루업,이건 진짜 모르는 에러다
2024-12-15 19:39:06,1486128,예진밥상,메뉴 버튼 없음
2024-12-15 19:39:20,1486129,오트넛츠(OATNUTS),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:40:23,1486131,해야,우편번호 불일치
2024-12-15 19:40:43,1486132,잼카페,이건 진짜 모르는 에러다
2024-12-15 19:41:04,1486133,강다짐 삼각김밥 인천부평점,우편번호 불일치
2024-12-15 19:41:56,1486135,집밥한상,우편번호 불일치
2024-12-15 19:42:17,1486136,신수횟집,메뉴 버튼 없음
2024-12-15 19:42:34,1486137,작은식당,이건 진짜 모르는 에러다
2024-12-15 19:42:48,1486138,콜비나,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:43:04,1486139,21케이크(21CAKE),이건 진짜 모르는 에러다
2024-12-15 19:43:22,1486140,청담 솥밥,이건 진짜 모르는 에러다
2024-12-15 19:43:39,1486141,칠링,이건 진짜 모르는 에러다
2024-12-15 19:43:58,1486142,바오바오(중식당),이건 진짜 모르는 에러다
2024-12-15 19:44:19,1486143,썬파닭 강남점,우편번호 불일치
2024-12-15 19:44:32,1486144,송화(한시적),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:44:52,1486145,콩두주백,이건 진짜 모르는 에러다
2024-12-15 19:45:06,1486146,와식당 죽전점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:45:26,1486147,해돋이,이건 진짜 모르는 에러다
2024-12-15 19:45:48,1486148,하루가수산,메뉴 버튼 없음
2024-12-15 19:46:07,1486149,보배닭발,이건 진짜 모르는 에러다
2024-12-15 19:46:24,1486150,맘마,이건 진짜 모르는 에러다
2024-12-15 19:46:43,1486151,맘스터치 하남신장점,이건 진짜 모르는 에러다
2024-12-15 19:47:00,1486152,용감한 왕만두,이건 진짜 모르는 에러다
2024-12-15 19:47:47,1486154,비밀정원,이건 진짜 모르는 에러다
2024-12-15 19:48:03,1486155,복인아구찜,이건 진짜 모르는 에러다
2024-12-15 19:48:23,1486156,육회장인,이건 진짜 모르는 에러다
2024-12-15 19:48:39,1486157,결성칼국수,이건 진짜 모르는 에러다
2024-12-15 19:49:00,1486158,해미숲 까페(CAFE),우편번호 불일치
2024-12-15 19:49:16,1486159,퍼베트남쌀국수,이건 진짜 모르는 에러다
2024-12-15 19:49:30,1486160,(주)브라더스스토어 일월비빔국수 LF스퀘어광양점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:49:46,1486161,유미돈,이건 진짜 모르는 에러다
2024-12-15 19:50:02,1486162,해루나,이건 진짜 모르는 에러다
2024-12-15 19:50:19,1486163,고양집,이건 진짜 모르는 에러다
2024-12-15 19:50:34,1486164,메가박스(주)킨텍스지점(한시적영업),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:50:51,1486165,카페 ??,이건 진짜 모르는 에러다
2024-12-15 19:51:05,1486166,병아리김밥 일산킨텍스역점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:51:22,1486167,교동스낵,이건 진짜 모르는 에러다
2024-12-15 19:52:12,1486169,오두막양꼬치,이건 진짜 모르는 에러다
2024-12-15 19:52:29,1486170,아리수,이건 진짜 모르는 에러다
2024-12-15 19:52:43,1486171,번쩍피자제주외도점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:53:02,1486172,특별한통닭,이건 진짜 모르는 에러다
2024-12-15 19:53:16,1486173,순자네닭개장닭발삼계탕,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:53:29,1486174,환림푸드(사내진미),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:53:44,1486175,오마뎅 포항초곡점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:54:00,1486176,시골 돼지국밥,이건 진짜 모르는 에러다
2024-12-15 19:54:14,1486177,상록회관 연탄구이 전문점 양주옥정점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:54:30,1486178,잭펍,이건 진짜 모르는 에러다
2024-12-15 19:54:47,1486179,밥도둑,이건 진짜 모르는 에러다
2024-12-15 19:55:47,1486181,친구포차,이건 진짜 모르는 에러다
2024-12-15 19:56:09,1486182,일품양평해장국,우편번호 불일치
2024-12-15 19:56:29,1486183,어슬 서울,이건 진짜 모르는 에러다
2024-12-15 19:56:50,1486184,기온식당,우편번호 불일치
2024-12-15 19:57:12,1486185,종로한식뷔페,우편번호 불일치
2024-12-15 19:58:02,1486187,못난이삼겹,메뉴 버튼 없음
2024-12-15 19:58:16,1486188,우마주 동탄점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 19:58:38,1486189,한양떡방앗간,우편번호 불일치
2024-12-15 19:59:26,1486191,청자다방,우편번호 불일치
2024-12-15 19:59:48,1486192,분하소,우편번호 불일치
2024-12-15 20:01:03,1486195,제일맥주,메뉴 버튼 없음
2024-12-15 20:01:16,1486196,하당로60,이건 진짜 모르는 에러다
2024-12-15 20:01:30,1486197,쇼미더찜닭 길동점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:01:43,1486198,닭찜랭킹1위 길동점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:01:57,1486199,존맛곱도리탕 길동점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:02:18,1486200,본죽&비빔밥 고덕래미안점,우편번호 불일치
2024-12-15 20:03:09,1486202,휠러즈(WHEELERS),우편번호 불일치
2024-12-15 20:03:52,1486204,모닝사이드 베이글(Morningside Bagel),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:04:05,1486205,하우스 오브 와일드(House of wild),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:04:26,1486206,기생(KI SAENG),우편번호 불일치
2024-12-15 20:04:40,1486207,버거앤프라이즈 동인천점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:05:00,1486208,남옥바지락칼국수,우편번호 불일치
2024-12-15 20:05:19,1486209,빵양빵양,우편번호 불일치
2024-12-15 20:05:39,1486210,남대문 대가,이건 진짜 모르는 에러다
2024-12-15 20:06:01,1486211,글로리,우편번호 불일치
2024-12-15 20:06:21,1486212,요이치 성수,우편번호 불일치
2024-12-15 20:06:41,1486213,스타벅스 성수역점,우편번호 불일치
2024-12-15 20:06:54,1486214,구씨베이글(Goosy bagel),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:07:14,1486215,사창역 열차카페,메뉴 버튼 없음
2024-12-15 20:08:02,1486217,코니와,우편번호 불일치
2024-12-15 20:08:22,1486218,코니와,우편번호 불일치
2024-12-15 20:08:36,1486219,예술피자 구로점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:08:49,1486220,오리잡는 닭,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:09:10,1486221,공간,이건 진짜 모르는 에러다
2024-12-15 20:09:41,1486222,신들의정원,이건 진짜 모르는 에러다
2024-12-15 20:09:54,1486223,최배달우쫄돈성정점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:10:23,1486224,고기와국수,우편번호 불일치
2024-12-15 20:10:45,1486225,제이호프,우편번호 불일치
2024-12-15 20:11:05,1486226,화씨0도,우편번호 불일치
2024-12-15 20:11:19,1486227,핏제리아오(장지역점),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:11:39,1486228,호시타코야끼 논현점,우편번호 불일치
2024-12-15 20:11:53,1486229,애플크로스(applecross),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:12:23,1486230,소금,이건 진짜 모르는 에러다
2024-12-15 20:13:13,1486232,길손식당,우편번호 불일치
2024-12-15 20:13:34,1486233,153부대찌게,우편번호 불일치
2024-12-15 20:13:55,1486234,고기로 일산점,우편번호 불일치
2024-12-15 20:14:44,1486236,전주명가 콩나물국밥,우편번호 불일치
2024-12-15 20:14:58,1486237,솜프(SOMF),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:15:18,1486238,더큐브,이건 진짜 모르는 에러다
2024-12-15 20:15:37,1486239,명숯불갈비,이건 진짜 모르는 에러다
2024-12-15 20:16:02,1486240,수월래1,이건 진짜 모르는 에러다
2024-12-15 20:16:22,1486241,부산어묵장돌이 대전중앙시장점,우편번호 불일치
2024-12-15 20:16:50,1486242,조마루감자탕성남점,메뉴 조회 실패 or 없음
2024-12-15 20:17:10,1486243,이가네장칼국수,우편번호 불일치
2024-12-15 20:17:24,1486244,동동국밥 덕하점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:18:14,1486246,계절따라,메뉴 버튼 없음
2024-12-15 20:18:34,1486247,진짜배기,이건 진짜 모르는 에러다
2024-12-15 20:18:48,1486248,두미가 청량리점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:19:09,1486249,마루,우편번호 불일치
2024-12-15 20:19:30,1486250,무봉리토종순대국(망우점),우편번호 불일치
2024-12-15 20:19:50,1486251,하루쉼표,이건 진짜 모르는 에러다
2024-12-15 20:20:17,1486252,코코COCO,이건 진짜 모르는 에러다
2024-12-15 20:20:59,1486254,노여사추어탕닭구이,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:21:16,1486255,대부도칼국수,이건 진짜 모르는 에러다
2024-12-15 20:21:46,1486256,홍짜장 덕소점,메뉴 조회 실패 or 없음
2024-12-15 20:22:32,1486258,메가엠지씨커피 퇴계원관사점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:22:46,1486259,창현가든,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:23:00,1486260,김종구 부산어묵 부산명지점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:23:48,1486262,윤가네,이건 진짜 모르는 에러다
2024-12-15 20:24:41,1486264,홍대델리치킨,메뉴 버튼 없음
2024-12-15 20:24:55,1486265,미미닭개장,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:25:41,1486267,예은수랏간,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:25:57,1486268,소문난김밥,이건 진짜 모르는 에러다
2024-12-15 20:26:11,1486269,광어와참치,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:26:25,1486270,토방면집,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:26:45,1486271,만타스시31 응암점,우편번호 불일치
2024-12-15 20:26:59,1486272,뽁냥덮냥,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:27:16,1486273,The 설렁탕,이건 진짜 모르는 에러다
2024-12-15 20:27:32,1486274,진김밥,이건 진짜 모르는 에러다
2024-12-15 20:27:49,1486275,진국수,이건 진짜 모르는 에러다
2024-12-15 20:28:09,1486276,어가촌,이건 진짜 모르는 에러다
2024-12-15 20:28:25,1486277,부원스크린골프,이건 진짜 모르는 에러다
2024-12-15 20:28:39,1486278,용호동 낙지한상 NC강서점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:28:58,1486279,보승회관(화곡점),이건 진짜 모르는 에러다
2024-12-15 20:29:51,1486280,벅시,우편번호 불일치
2024-12-15 20:30:12,1486281,또바기치킨 강서구청점,우편번호 불일치
2024-12-15 20:30:32,1486282,퍼스트 바이트(first bite),우편번호 불일치
2024-12-15 20:30:54,1486283,터미날6,우편번호 불일치
2024-12-15 20:31:15,1486284,통영집,우편번호 불일치
2024-12-15 20:31:29,1486285,베라분식카페(CAFE),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:31:49,1486286,역전집,이건 진짜 모르는 에러다
2024-12-15 20:32:08,1486287,콩호프,이건 진짜 모르는 에러다
2024-12-15 20:32:28,1486288,도심속 명태바다,메뉴 버튼 없음
2024-12-15 20:32:42,1486289,모카 브런치(Moca Bruch),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:33:02,1486290,백세한식,이건 진짜 모르는 에러다
2024-12-15 20:33:21,1486291,백세정,이건 진짜 모르는 에러다
2024-12-15 20:34:41,1486294,여우비카페,우편번호 불일치
2024-12-15 20:34:58,1486295,애월떡볶이,이건 진짜 모르는 에러다
2024-12-15 20:35:12,1486296,보드게임카페 홈즈앤루팡 야탑점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:36:27,1486299,육사또 본점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:36:41,1486300,결국밥전주점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:36:55,1486301,제육감전주점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:37:16,1486302,삼청동김치찜전주점,우편번호 불일치
2024-12-15 20:37:32,1486303,소몽,이건 진짜 모르는 에러다
2024-12-15 20:37:48,1486304,일포,이건 진짜 모르는 에러다
2024-12-15 20:38:05,1486305,리베르,이건 진짜 모르는 에러다
2024-12-15 20:38:21,1486306,나들목카페,이건 진짜 모르는 에러다
2024-12-15 20:38:42,1486307,석기구이,이건 진짜 모르는 에러다
2024-12-15 20:38:56,1486308,마왕족발 평택고덕브리티시점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:39:10,1486309,바입즈(VIBEZ),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:39:26,1486310,이가네푸드,이건 진짜 모르는 에러다
2024-12-15 20:39:40,1486311,김가네 평택비전점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:39:56,1486312,밥.맛있다,이건 진짜 모르는 에러다
2024-12-15 20:40:16,1486313,마방,이건 진짜 모르는 에러다
2024-12-15 20:40:32,1486314,도나커피,이건 진짜 모르는 에러다
2024-12-15 20:40:52,1486315,진감자탕,이건 진짜 모르는 에러다
2024-12-15 20:41:08,1486316,하노이포,이건 진짜 모르는 에러다
2024-12-15 20:41:22,1486317,비비큐&킹콩부대찌개힐스점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:41:36,1486318,프리츠드페에스2(S2),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:41:52,1486319,밀면의법칙,이건 진짜 모르는 에러다
2024-12-15 20:42:06,1486320,중식의큰별,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:42:54,1486322,오리세상,이건 진짜 모르는 에러다
2024-12-15 20:43:15,1486323,주대국초밥집(길음점),우편번호 불일치
2024-12-15 20:43:35,1486324,동래정 길음점,이건 진짜 모르는 에러다
2024-12-15 20:43:54,1486325,동래정 길음점,이건 진짜 모르는 에러다
2024-12-15 20:44:10,1486326,복덩이네,이건 진짜 모르는 에러다
2024-12-15 20:44:56,1486328,메이저 카페,이건 진짜 모르는 에러다
2024-12-15 20:45:13,1486329,폭스(FOX)호프,이건 진짜 모르는 에러다
2024-12-15 20:46:12,1486331,럭스,우편번호 불일치
2024-12-15 20:46:26,1486332,밥풀릭스 김해어방점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:48:02,1486336,메종(수유리 혼밥왕),검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:48:16,1486337,본토막창 복대점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:48:30,1486338,서대문 김치찜 김치찌개 오송점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:48:49,1486339,인킹이네,우편번호 불일치
2024-12-15 20:49:11,1486340,보스톤,우편번호 불일치
2024-12-15 20:49:31,1486341,우월관,우편번호 불일치
2024-12-15 20:49:51,1486342,한량주가,우편번호 불일치
2024-12-15 20:50:12,1486343,스시마이우 용산점,우편번호 불일치
2024-12-15 20:50:34,1486344,백년손님,우편번호 불일치
2024-12-15 20:50:53,1486345,블루메쯔,이건 진짜 모르는 에러다
2024-12-15 20:51:15,1486346,고기파파축산,메뉴 버튼 없음
2024-12-15 20:51:38,1486347,오늘반찬,메뉴 버튼 없음
2024-12-15 20:51:51,1486348,(주)서전에프앤비,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:52:11,1486349,태극당 청량리역점,우편번호 불일치
2024-12-15 20:52:34,1486350,커피 경동,우편번호 불일치
2024-12-15 20:52:55,1486351,미분당 청량리점,우편번호 불일치
2024-12-15 20:53:36,1486353,소발이 포차,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:54:50,1486356,쿠마 타코야끼,이건 진짜 모르는 에러다
2024-12-15 20:55:03,1486357,야키토리시소,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 20:55:25,1486358,해바라기분식,메뉴 버튼 없음
2024-12-15 20:55:45,1486359,개나리 식당,이건 진짜 모르는 에러다
2024-12-15 20:56:33,1486361,태평호프,이건 진짜 모르는 에러다
2024-12-15 20:57:22,1486363,남선장막회,메뉴 버튼 없음
2024-12-15 20:57:42,1486364,바다로가자,이건 진짜 모르는 에러다
2024-12-15 20:58:34,1486366,더쿡(The Cook),우편번호 불일치
2024-12-15 20:58:50,1486367,제주돈가,이건 진짜 모르는 에러다
2024-12-15 20:59:07,1486368,진주집,이건 진짜 모르는 에러다
2024-12-15 20:59:52,1486370,참깨파족,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:00:08,1486371,저녁식탁,이건 진짜 모르는 에러다
2024-12-15 21:00:22,1486372,따띠삼겹 금천시흥점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:01:12,1486374,놀이터,이건 진짜 모르는 에러다
2024-12-15 21:01:26,1486375,유가네찜닭창동점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:01:40,1486376,삼세반,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:02:27,1486378,피자홀릭,이건 진짜 모르는 에러다
2024-12-15 21:02:41,1486379,믿음밥상포차,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:03:06,1486380,드림 식육식당 판매업,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:03:27,1486381,순이네 한식뷔페,우편번호 불일치
2024-12-15 21:03:41,1486382,헤이밥 골프존파크 면목정이든점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:03:55,1486383,포차천국 우림시장망우점,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:04:43,1486385,아리아,우편번호 불일치
2024-12-15 21:05:05,1486386,닻별,메뉴 버튼 없음
2024-12-15 21:05:22,1486387,서울냉삼,이건 진짜 모르는 에러다
2024-12-15 21:05:43,1486388,에나로그집,메뉴 버튼 없음
2024-12-15 21:06:15,1486389,고불짬뽕 인천청라점,메뉴 조회 실패 or 없음
2024-12-15 21:06:29,1486390,웬아구찜,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:06:50,1486391,웅스트릿,우편번호 불일치
2024-12-15 21:07:10,1486392,보들우동,메뉴 버튼 없음
2024-12-15 21:07:26,1486393,소소소바,이건 진짜 모르는 에러다
2024-12-15 21:07:42,1486394,가마,이건 진짜 모르는 에러다
2024-12-15 21:08:03,1486395,엘빙할루카,우편번호 불일치
2024-12-15 21:08:24,1486396,레스토랑 메루아,우편번호 불일치
2024-12-15 21:08:37,1486397,에바의 오후,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:08:53,1486398,팔공회관,이건 진짜 모르는 에러다
2024-12-15 21:09:14,1486399,소리소 공류관,메뉴 버튼 없음
2024-12-15 21:10:03,1486401,육전국밥 노량진역점,이건 진짜 모르는 에러다
2024-12-15 21:10:21,1486402,숙이네,이건 진짜 모르는 에러다
2024-12-15 21:11:23,1486404,화신바베큐치킨 부천본점,메뉴 조회 실패 or 없음
2024-12-15 21:11:37,1486405,신신곱창,검색 결과 없음 또는 첫 번째 가게 접근 불가 
2024-12-15 21:11:54,1486406,황제소곱창,이건 진짜 모르는 에러다
2024-12-15 21:12:10,1486407,시장포차,이건 진짜 모르는 에러다
2024-12-15 21:12:58,1486409,나라족발,이건 진짜 모르는 에러다
